sourceIPAddress,if_anomaly,if_score,lof_anomaly,lof_score,final_anomaly,risk_score
249.247,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
249.253,1,0.2198049406371818,-1,-177209.95394477336,1,0.5068631408962455
249.254,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
249.255,1,0.13038323374296246,1,-1.3972148855208801,0,0.17137666532095275
249.3,1,0.11402738585331884,1,-1.3953822624069159,0,0.17198223657650383
249.31,1,0.20085774322099853,1,-1.6605283556766868,0,0.12151796528058134
249.4,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
249.48,1,0.2083567037119518,1,-1.0,0,0.4222850222042794
249.5,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
249.6,1,0.08042726172459935,1,-1.1412176594263346,0,0.2926927735163504
249.68,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
249.8,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
249.81,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
249.9,1,0.10139749074559185,1,-5.0786554394861945,0,0.04360113039967702
249.90,1,0.20256430374519696,1,-1.3572805421068304,0,0.1846992329430763
249.91,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
25.0,1,0.16764458665832965,1,-1.0,0,0.4222850222042794
25.1,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
25.103,1,0.11533281506343868,1,-1.0,0,0.4222850222042794
25.104,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
25.158,1,0.2099963776356808,1,-1.0,0,0.4222850222042794
25.188,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
25.203,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
25.206,1,0.16399988423977474,1,-1.1361884109291265,0,0.29592248687928946
25.224,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
25.231,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
25.235,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
25.250,1,0.20522278886158923,1,-1.0,0,0.4222850222042794
25.252,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
25.254,1,0.2102280592877221,1,-1.0705882001470415,0,0.3477997577714978
25.6,1,0.16967593417477728,1,-1.0000232519047079,0,0.42208316511909566
25.7,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
25.70,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
25.72,1,0.16188114199784676,1,-1.0203124654473057,0,0.39685102947113443
25.86,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
25.9,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
25.91,1,0.05555764155071463,1,-0.9901960807146288,0,0.44872830036334277
250.0,1,0.06951642397312913,1,-1.1575422819473302,0,0.2838110617682681
250.1,1,0.028175846188278952,1,-1.0937199010244532,0,0.3247880500605571
250.10,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.100,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.101,1,0.1712517793526312,1,-1.2048887655133478,0,0.25433992733144933
250.105,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.106,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.107,1,0.07601127241070005,1,-1.586399953567881,0,0.13282196205086796
250.108,1,0.06782727100070807,1,-1.0,0,0.4222850222042794
250.109,1,0.19657027374032715,1,-3.8387622601369076,0,0.05268469923294307
250.110,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.112,-1,-0.07589902752499988,1,-1.0169743035340115,1,0.9012918853451757
250.113,1,0.1070653505262113,1,-1.242696237178769,0,0.23637464675010092
250.115,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.116,1,0.18073040457704048,1,-0.999589072616768,0,0.4236980218005652
250.119,1,0.16420734457411595,1,-1.0187497643879466,0,0.39907145740815503
250.12,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.120,1,0.06964507090399275,1,-0.9717185564276087,0,0.4838514331853048
250.122,-1,-0.04806241643768383,1,-1.9209690541229982,1,0.5970932579733549
250.124,-1,-0.06299877508745189,1,-1.3035763887158436,1,0.70569236980218
250.129,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.130,1,0.14644908996469364,1,-1.5815401176635104,0,0.13383124747678643
250.131,1,0.21164072338535617,1,-1.0,0,0.4222850222042794
250.132,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.135,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
250.136,1,0.15906820500609492,1,-0.9974485748313169,0,0.4281388776746064
250.138,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
250.139,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.14,-1,-0.011516589492149398,-1,-17.066738162045365,1,0.5286637060960839
250.140,1,0.08998506229935427,1,-0.9824781001344371,0,0.46750100928542593
250.141,1,0.1248795128320499,1,-1.3649524317517885,0,0.18187323375050463
250.142,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.145,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.146,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.147,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
250.149,-1,-0.08137634610606048,1,-1.0224074536110273,1,0.8940250302785628
250.151,1,0.14308449014926233,1,-1.418547370051427,0,0.16511909568025837
250.153,1,0.20151125822477833,-1,-13.55147797668341,1,0.5306822769479209
250.154,1,0.17566583142066616,1,-0.961937977581116,0,0.49111828825191767
250.16,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.169,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.17,1,0.20331049482507724,1,-1.0021203400078744,0,0.41844973758578924
250.170,1,0.17414162902834274,1,-1.111501797071335,0,0.31308033911990313
250.177,1,0.12575271383474695,1,-0.9906118037819075,0,0.4459023011707711
250.178,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.18,1,0.20653345561251912,1,-1.2239245835933903,0,0.2448526443278159
250.180,1,0.16810986376240433,1,-2.0773328892702976,0,0.08982640290674201
250.181,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.185,1,0.09795692828182545,1,-0.9847986533542586,0,0.46406943883730317
250.187,1,0.14714780930076105,1,-0.99686067256837,0,0.4297537343560759
250.189,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
250.19,1,0.12575271383474695,1,-0.9906118037819075,0,0.4459023011707711
250.191,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.193,1,0.10356707694452466,1,-0.9924435128911975,0,0.4422688736374647
250.195,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.2,1,0.03477916874035181,1,-0.9946966691453472,0,0.4360113039967703
250.200,1,0.17644577941709227,1,-0.9805441589088026,0,0.4701251513928139
250.201,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.202,1,0.20941106581773195,1,-0.9804347898092303,0,0.47052886556318124
250.203,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.204,1,0.19036524542234345,1,-1.2331362997050102,0,0.24121921679450947
250.205,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.207,1,0.08795140817497377,1,-1.0781229546493203,0,0.3399273314493339
250.208,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.210,-1,-0.1767584552423368,1,-1.2882211091266171,1,0.7139685102947113
250.211,1,0.157279262370362,1,-1.3745966906039144,0,0.17884537747274928
250.214,-1,-0.21718774884718017,1,-0.9933949168705952,1,0.9398465886152604
250.215,1,0.16188114199784676,1,-1.0203124654473057,0,0.39685102947113443
250.216,1,0.19200130289563289,1,-0.9711746026380993,0,0.48506257569640693
250.217,1,0.048501001986754666,1,-2.349395611833509,0,0.07852240613645538
250.218,1,0.2083567037119518,1,-1.0,0,0.4222850222042794
250.22,1,0.17748082192330095,1,-1.0032909743466247,0,0.4174404521598708
250.220,1,0.16574749823957274,1,-1.1175331184385264,0,0.309245054501413
250.221,1,0.09601393503577393,1,-1.0823524035236107,0,0.3356883326604764
250.222,1,0.20646765194365901,1,-0.9788223921024797,0,0.47274929350020184
250.223,1,0.1342630646622346,1,-1.0489789528855928,0,0.36818732337505045
250.224,1,0.15845150767575,1,-3.599932708061087,0,0.05530884134033104
250.225,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
250.226,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
250.227,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.228,1,0.16612625480479215,-1,-886045.8113897493,1,0.5040371417036738
250.229,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.23,1,0.04574026842062384,1,-1.2897658328143384,0,0.21295922486879287
250.231,-1,-0.1376878361909014,1,-0.9784050773949486,1,0.9741622930964877
250.232,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.233,1,0.15810711814143757,1,-0.9995563438964543,0,0.4245054501413
250.234,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
250.236,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.237,1,0.174689981509076,1,-0.9999985468140297,0,0.42268873637464677
250.239,1,0.22754241692896576,1,-1.0,0,0.4222850222042794
250.240,1,0.009630448635195688,1,-1.349448434202738,0,0.18631408962454582
250.241,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.242,1,0.14784368663335395,1,-1.0870917869621963,0,0.3300363342753331
250.243,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.244,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
250.246,1,0.17887824338343006,1,-1.418720022136735,0,0.16491723859507468
250.247,1,0.16543859759955198,1,-1.14244590105752,0,0.29249091643116676
250.249,1,0.19707907063573615,-1,-413488.5786485498,1,0.505853855470327
250.25,1,0.061122448185758516,1,-1.745431501162179,0,0.10940654016955995
250.250,-1,-0.2007706727836206,1,-1.7989723348267213,1,0.6037545417844166
250.251,-1,-0.2055677710017073,1,-2.439465542287346,1,0.5750908356883326
250.252,-1,-0.007320457854120388,1,-1.1576505283749856,1,0.783205490512717
250.253,-1,-0.15379528245600094,1,-1.1708274485085086,1,0.774121921679451
250.254,-1,-0.04885330097377527,1,-1.2372768386075708,1,0.7394025030278563
250.255,-1,-0.06705730583609981,1,-1.3816099563512068,1,0.6760193782801777
250.26,-1,-0.03591801358651037,1,-9.037624253063623,1,0.5347194186515947
250.29,1,0.16868022906883395,1,-1.1404688553705689,0,0.29289463060153414
250.3,1,0.10634663487840074,1,-1.1363734256325804,0,0.2955187727089221
250.32,-1,-0.1632534586873048,1,-1.004543508265214,1,0.916633023819136
250.33,1,0.15266050869316455,1,-1.1236003155529672,0,0.30419862737182074
250.34,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.35,1,0.17337494696338096,-1,-826976.1572970994,1,0.5042389987888575
250.4,1,0.15310082616144094,1,-1.0833251744035954,0,0.33427533306419055
250.41,1,0.028735804523894126,1,-0.9789543427450592,0,0.4725474364150182
250.42,1,0.17722971683419214,1,-0.9701835952025728,0,0.48566814695195804
250.44,1,0.12357351210982692,1,-1.2686426512545406,0,0.2246669358094469
250.45,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.46,1,0.151793646611656,1,-4.014987495615577,0,0.05086798546628986
250.47,1,0.15328162302004883,1,-2.206034547623598,0,0.08377069035123132
250.48,1,0.179280992571262,1,-1.0,0,0.4222850222042794
250.5,1,0.05497011122130169,1,-1.0143412701115968,0,0.40452159870811466
250.52,1,0.09718501111732814,-1,-176805.6293874867,1,0.5072668550666128
250.53,1,0.22754241692896576,1,-1.0,0,0.4222850222042794
250.55,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.56,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.57,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.58,-1,-0.19815509346913462,1,-1.3250626947621669,1,0.6964069438837304
250.59,1,0.1242676541992187,1,-1.1832631904134405,0,0.26604763827210337
250.6,1,0.09416467166516906,1,-0.9739883463204102,0,0.48041986273718207
250.60,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
250.61,1,0.04870576096859969,1,-1.6961684826712797,0,0.11526039563988695
250.62,1,0.1800503432602895,1,-0.9812532694218756,0,0.46891400888171175
250.64,1,0.209791072287958,1,-0.928000044241571,0,0.4995962858296326
250.68,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.69,1,0.16619205585210045,1,-2.864738738994524,0,0.06519983851433185
250.7,-1,-0.09954179336863744,1,-1.0204997089545644,1,0.896447315300767
250.71,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.72,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
250.73,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.74,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.75,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.76,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.77,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.78,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
250.79,1,0.17448241702246914,1,-9.140549566164694,0,0.034517561566410976
250.8,-1,-0.03334808222194863,1,-1.1349476980534972,1,0.7967299152200242
250.82,1,0.20956978458816816,1,-1.0874999537093033,0,0.329430763019782
250.84,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
250.85,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
250.86,1,0.20947572251457336,-1,-94512.63654810828,1,0.5078724263221639
250.87,-1,-0.037211756350734815,1,-1.0073881941316833,1,0.9113847396043602
250.88,1,0.0250360664724395,-1,-234.30092311653402,1,0.5141299959628582
250.89,1,0.16764458665832965,1,-1.0,0,0.4222850222042794
250.9,1,0.02298343133135372,1,-0.9985303490988089,0,0.42652402099313685
250.90,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.91,1,0.12376954003934731,1,-1.0,0,0.4222850222042794
250.93,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
250.94,1,0.1235984319914365,1,-2.1821218401847338,0,0.0841744045215987
250.98,1,0.17393345200544275,1,-1.376400593235231,0,0.1780379491320145
251.0,1,0.06945769759021264,1,-0.9961954267533375,0,0.4315704481227291
251.1,1,0.09989969058971587,1,-2.3346425058824942,0,0.07932983447719014
251.103,1,0.13364604191633778,1,-1.2006116191909426,0,0.257165926524021
251.105,-1,-0.2699669249543052,1,-1.418777865056582,1,0.664715381509891
251.109,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.11,1,0.06901914913822782,-1,-377.61763302402716,1,0.5133225676221236
251.110,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.111,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
251.112,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.113,1,0.03345062690626888,1,-1.1526416497132712,0,0.2856277755349213
251.117,1,0.03622881952513557,1,-1.0258295839763174,0,0.39039160274525636
251.12,1,0.14239201870974044,1,-1.728936259629855,0,0.11182882519176422
251.120,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.121,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.124,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.126,1,0.179280992571262,1,-1.0,0,0.4222850222042794
251.128,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
251.129,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.131,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
251.132,1,0.10012659148125747,1,-0.9561263358642332,0,0.49354057327412193
251.135,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.136,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.138,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
251.139,1,0.10626454186199791,1,-2.8179854016464025,0,0.0662091239402503
251.141,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.142,1,0.11715874439684792,-1,-168386.36727365613,1,0.5074687121517966
251.144,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
251.146,1,0.15789050825137474,1,-0.9944931526072691,0,0.4374243035930561
251.149,1,0.17645936070738188,1,-1.047765938432167,0,0.37000403714170366
251.152,-1,-0.150308985311991,1,-1.0637211683144234,1,0.8556721840936616
251.156,1,0.209791072287958,1,-0.909176521546808,0,0.5
251.158,1,0.22754241692896576,1,-1.0,0,0.4222850222042794
251.160,1,0.13172110171619006,1,-6.429224728535817,0,0.039362131610819535
251.163,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.166,1,0.11533281506343868,1,-1.0,0,0.4222850222042794
251.167,1,0.19104161723028668,1,-1.0486965610290737,0,0.3689947517157852
251.169,1,0.03246328485880956,1,-1.164677253659144,0,0.2789664917238595
251.171,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.172,1,0.07236764291140951,1,-1.2934747733606398,0,0.2105369398465886
251.177,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.178,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
251.180,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.181,1,0.2102280592877221,1,-1.0629999459113004,0,0.35668146951958013
251.182,1,0.1723617760433654,1,-6.928920390713365,0,0.037141703673798945
251.184,1,0.20956978458816816,1,-1.0874999537093033,0,0.329430763019782
251.188,1,0.209791072287958,1,-0.928000044241571,0,0.4995962858296326
251.19,1,0.09992345777540312,1,-1.1429493433788565,0,0.29188534517561565
251.194,1,0.027923698412931852,1,-1.5990366573824937,0,0.13140896245458214
251.195,1,0.14089960726766992,1,-1.2856357386630806,0,0.21578522406136455
251.197,1,0.12652031219770588,1,-1.121071629823135,0,0.30641905530884134
251.2,-1,-0.00640597784815522,1,-1.4661020842649855,1,0.6538150989099717
251.20,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.200,1,0.179280992571262,1,-1.0,0,0.4222850222042794
251.201,1,0.15906820500609492,1,-0.9974485748313169,0,0.4281388776746064
251.202,-1,-0.04360013561236664,1,-1.2825409883144316,1,0.7171982236576504
251.203,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
251.204,1,0.16624854131060007,1,-1.0,0,0.4222850222042794
251.206,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
251.207,1,0.05052091368905398,1,-1.5267231479994523,0,0.144529672991522
251.209,-1,-0.18284032266679717,1,-0.9866726898938365,1,0.9582155833669762
251.210,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
251.212,1,0.16182659710707553,1,-1.3313524072322118,0,0.1925716592652402
251.215,1,0.012770961702424644,1,-1.2377222174344484,0,0.23920064594267257
251.216,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.217,1,0.10653648670503246,1,-1.0481075940815174,0,0.36980218005652
251.218,1,0.16462057881936454,1,-1.3910062712151747,0,0.17299152200242227
251.219,1,0.1766493225504952,1,-7.016369447891115,0,0.03653613241824787
251.22,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
251.220,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
251.221,1,0.14546061992201093,1,-1.2429316330554694,0,0.23617278966491723
251.224,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.225,1,0.22754241692896576,1,-1.0,0,0.4222850222042794
251.226,1,0.023293867440009275,1,-1.6304707616940046,0,0.1265643924101736
251.227,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.228,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
251.23,1,0.09718501111732814,-1,-176805.6293874867,1,0.5072668550666128
251.232,1,0.21164072338535617,1,-1.0,0,0.4222850222042794
251.233,1,0.14248460846660294,1,-1.0486756002233908,0,0.36919660880096894
251.234,1,0.17624304622451692,1,-0.9954298518970995,0,0.4339927331449334
251.237,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.238,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.239,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.24,1,0.12425577119205222,1,-1.576146682365564,0,0.13484053290270487
251.241,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.243,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.245,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.250,1,0.09757407875217666,1,-1.0799242395192559,0,0.33790876059749697
251.251,1,0.1592720746451457,1,-1.0059466017984815,0,0.4138070246265644
251.252,-1,-0.007689532068780869,1,-1.042996368866102,1,0.8744448930157449
251.253,-1,-0.00196112121212888,1,-1.1351016071070057,1,0.7965280581348406
251.254,-1,-0.03115138590235833,1,-1.0819318752779623,1,0.8358901897456601
251.255,-1,-0.03256888805378655,1,-1.3390422268812725,1,0.6903512313282196
251.26,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.28,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.3,1,0.11227678568959543,1,-0.974831532975665,0,0.47860314897052886
251.33,1,0.11898496558274818,1,-1.6893920729655907,0,0.1162696810658054
251.35,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.36,1,0.09777979799712339,1,-1.0321301998129895,0,0.38453774727492934
251.37,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.4,1,0.009304196905420725,1,-1.018423469446137,0,0.3996770286637061
251.40,1,0.11318025577931023,1,-1.4159133215213953,0,0.16572466693580942
251.45,-1,-0.03903665398328615,1,-1.547149498438002,1,0.6408962454582156
251.46,1,0.0025981847078310194,1,-1.4019919663394873,0,0.16976180863948323
251.47,1,0.15299930151270646,1,-1.0563182399476472,0,0.3641501816713767
251.49,1,0.08676506830135589,1,-1.8428375617015569,0,0.10153411384739604
251.5,1,0.1618167149988723,1,-1.3603533154951133,0,0.18368994751715784
251.52,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.53,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
251.55,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
251.57,1,0.15061838409638545,1,-1.094386698215803,0,0.32458619297537344
251.58,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.6,1,0.10701895960216756,1,-1.250929958835413,0,0.2325393621316108
251.61,-1,-0.0001794457345958289,1,-1.0300005230734701,1,0.8855470327008478
251.63,1,0.11830904414046362,1,-2.0973503692259596,0,0.08861526039563988
251.64,1,0.2099963776356808,1,-1.0,0,0.4222850222042794
251.66,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.69,1,0.11812550053331494,1,-1.5803711509259692,0,0.13403310456197012
251.7,1,0.04225086687531365,1,-1.4061900091160433,0,0.1681469519580137
251.74,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.76,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.78,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.79,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.8,1,0.11047317260321121,1,-1.1085792974385793,0,0.31610819539765844
251.81,-1,-0.11927682309983234,1,-0.9969672710821247,1,0.9293500201857086
251.87,1,0.179280992571262,1,-1.0,0,0.4222850222042794
251.88,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.9,-1,-0.07316836923662884,1,-1.4338889179673946,1,0.6606782398062172
251.91,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
251.93,1,0.1434474083821895,1,-1.0577478973353265,0,0.36253532498990715
251.94,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
251.95,1,0.11729587912355394,1,-0.9670990963082593,0,0.48788857488897863
252.0,1,0.05632529166968625,1,-1.3296300939609815,0,0.19398465886152602
252.1,-1,-0.1375907429389046,1,-1.1874962133900424,1,0.7634234961647154
252.10,1,0.17186686824812847,1,-1.6573270822871389,0,0.12212353653613241
252.100,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
252.101,-1,-0.020908218143515622,1,-1.045045137636408,1,0.8724263221639079
252.102,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.104,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.107,1,0.22754241692896576,1,-1.0,0,0.4222850222042794
252.109,1,0.19690359033002813,1,-1.0,0,0.4222850222042794
252.11,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.113,1,0.14930733210505492,1,-0.9958273659401614,0,0.43257973354864754
252.114,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.118,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.120,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.121,1,0.1077194815101632,1,-0.9880254038564139,0,0.4561970125151393
252.123,-1,-0.11712469966347638,1,-1.0179416875959264,1,0.9002825999192572
252.127,1,0.15801307314362611,1,-0.9936917266736887,0,0.43903916027452566
252.129,1,0.0194321592282638,1,-1.2640027929084925,0,0.2266855066612838
252.13,1,0.21164072338535617,1,-1.0,0,0.4222850222042794
252.131,1,0.16750325630100688,-1,-204472421.13143438,1,0.5018167137666532
252.132,1,0.1064251228986487,1,-1.0,0,0.4222850222042794
252.134,1,0.132850302958415,1,-0.9835512067869863,0,0.4658861526039564
252.135,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.137,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.138,-1,-0.1578217628059908,1,-1.0755700655871472,1,0.8433589018974565
252.139,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.14,1,0.15271223312063392,1,-0.9944931526072691,0,0.4374243035930561
252.140,1,0.09603903276934006,1,-1.3602368099590278,0,0.18389180460234153
252.141,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.142,1,0.21164072338535617,1,-1.0,0,0.4222850222042794
252.143,1,0.08377565109573365,1,-1.1055030849462353,0,0.3181267662494954
252.144,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.145,1,0.19296932848611387,1,-1.0463087087574927,0,0.3716188938231732
252.146,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.148,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.149,1,0.15651295910100105,1,-1.1279882627302222,0,0.30218005651998386
252.15,1,0.17411797416511,-1,-35.676937495515695,1,0.5234154218813081
252.150,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.151,1,0.16758944580851254,1,-1.3455241694930216,0,0.18772708922083164
252.156,-1,-0.18845891252740865,1,-1.3301548661235025,1,0.6935809446911586
252.16,1,0.1027739637666662,1,-1.0019284531849304,0,0.41945902301170773
252.160,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.162,1,0.2198049406371818,-1,-177209.95394477336,1,0.5068631408962455
252.163,1,0.17406457924727547,1,-3.3625814054392977,0,0.05793298344771901
252.164,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.166,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
252.167,1,0.09053361542419297,1,-1.0334093558016435,0,0.38272103350827613
252.169,1,0.174689981509076,1,-0.9999985468140297,0,0.42268873637464677
252.170,-1,-0.13472486213265755,1,-1.0917085326872895,1,0.8257973354864756
252.173,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.174,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.176,1,0.1086327503291889,1,-1.1194410686688863,0,0.3076301978199435
252.178,1,0.16764458665832965,1,-1.0,0,0.4222850222042794
252.18,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.181,1,0.14755297396537048,1,-1.0,0,0.4222850222042794
252.182,1,0.049080160176732446,1,-1.0944770276399214,0,0.3243843358901898
252.184,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.188,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.189,1,0.1064251228986487,1,-1.0,0,0.4222850222042794
252.190,1,0.12162070857498142,1,-1.051291134462403,0,0.3675817521194994
252.193,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
252.196,1,0.15371130632135466,1,-1.0682892974432971,0,0.35062575696406945
252.199,1,0.1371844293673421,1,-0.9915902401384965,0,0.4442874444893016
252.2,1,0.045438303640222166,1,-0.9906051016372478,0,0.4461041582559548
